id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
31005285,AirBnB in Blouberg,229220956,Zandre,,Ward 23,-33.81484,18.47632,Entire home/apt,406,1,12,2019-04-15,3.19,1,122
31007500,First Beach Studio,1145037,Maritsa,,Ward 54,-33.93717,18.37969,Entire home/apt,2000,2,1,2019-02-07,0.42,2,89
31007744,Holiday Accomodation Available,231577715,Harlan,,Ward 11,-33.92366,18.66864,Entire home/apt,2503,2,0,,,1,179
31008048,Azure 217,3961453,Jolene,,Ward 23,-33.79311,18.46065,Entire home/apt,1203,2,0,,,111,328
31008327,Sun Terrace,231583004,Zeanie,,Ward 83,-34.11061,18.8267,Entire home/apt,545,1,2,2019-01-01,0.55,1,136
31009932,Elegant apartment in historic Chelsea Village,75328956,Jennifer,,Ward 62,-34.00646,18.46154,Entire home/apt,699,3,1,2019-02-18,0.50,1,324
31009950,Vierlanden Garden Cottage Studio,231591821,Charlene,,Ward 105,-33.81561,18.65699,Private room,1007,1,0,,,3,352
31010813,Obsage Family Lodge,231601265,Yu,,Ward 57,-33.93812,18.46534,Private room,545,1,0,,,1,89
31011677,Vierlanden Garden Cottage Unit B,231591821,Charlene,,Ward 105,-33.81667,18.66032,Private room,1147,1,0,,,3,352
31011718,Kaya Sheila Flat,221384019,Jackie,,Ward 100,-34.15908,18.8688,Entire home/apt,1203,1,0,,,2,365
31011897,Vierlanden Garden Cottage Unit A,231591821,Charlene,,Ward 105,-33.81821,18.65953,Private room,1203,1,0,,,3,352
31012311,Bantry Retreat King Suite,51118054,Roy,,Ward 54,-33.92638,18.37994,Entire home/apt,2503,3,2,2019-03-05,0.98,5,85
31012379,Green Point Cape Royal,231615148,Cas,,Ward 115,-33.9099,18.41156,Entire home/apt,3804,1,3,2019-03-28,0.85,5,107
31012680,Bantry Retreat Queen Suite 1,51118054,Roy,,Ward 54,-33.92613,18.37933,Entire home/apt,1748,3,4,2019-04-07,1.60,5,78
31014464,Private room for females with amazing views,69595754,Roza,,Ward 57,-33.93478,18.44119,Private room,294,2,1,2019-01-04,0.29,2,302
31015403,Green Point - Cape Royale Luxury Suites 2Bed Suite,231615148,Cas,,Ward 115,-33.90839,18.41099,Entire home/apt,3202,1,2,2019-01-26,0.59,5,151
31015996,Sunningdale 18,226274726,Saeid,,Ward 107,-33.80971,18.48725,Private room,448,2,1,2019-02-26,0.58,2,136
31016868,"STUDIO APARTMENT IN ART DECOR COMPLEX, CLAREMONT",25626817,Heather,,Ward 59,-33.98696,18.46013,Entire home/apt,895,3,1,2019-02-16,0.48,7,124
31024063,Beach Crescent,231718781,Suzan,,Ward 74,-34.04488,18.35867,Entire home/apt,2000,1,0,,,2,165
31025538,"Sea Haven Beach Villa on Kommetjie beach, CapeTown",231733814,Carol,,Ward 61,-34.13146,18.33756,Entire home/apt,4000,2,3,2019-01-09,0.82,1,249
31025593,Beach Crescent,231718781,Suzan,,Ward 74,-34.04631,18.35859,Entire home/apt,2000,7,0,,,2,336
31026655,"Sweeping Views with Balcony, Beach & Bar access",189683968,Elsie,,Ward 55,-33.89271,18.4826,Entire home/apt,1147,3,0,,,5,332
31027491,Large bedroom in cute cottage in peaceful Fresnaye,127496118,Peter,,Ward 54,-33.92663,18.38367,Private room,461,10,1,2019-03-31,1,2,62
31028155,"Music, Surf and Yoga Retreat.",228170206,Joshua,,Ward 65,-34.03922,18.51201,Entire home/apt,545,1,0,,,1,365
31029497,Bakoven Studio @ Fairways on the Bay,215862625,Martin,,Ward 54,-33.94952,18.38007,Private room,867,1,0,,,13,293
31030250,The Views,57218252,Sheri,,Ward 54,-33.96496,18.38214,Entire home/apt,15998,1,0,,,109,259
31031365,Budget Room,231484080,Vicky,,Ward 71,-34.07905,18.45651,Private room,252,2,1,2018-12-31,0.28,1,339
31032812,"Endless sea, beach and mountain views from villa*",54575074,Jonathan,,Ward 61,-34.1843,18.36417,Entire home/apt,5999,2,2,2019-03-03,1.11,66,85
31033130,Ocean Breeze Unit 507 & 508,154279041,Melissa,,Ward 85,-34.12527,18.83371,Entire home/apt,1329,2,1,2018-12-30,0.27,23,0
31034676,Victorian house in the heart of Cape Town,2483457,Joana,,Ward 77,-33.93826,18.40894,Entire home/apt,6293,3,0,,,2,89
31035392,City Stop. Central Cape Town. Location Location!!,28348074,Adam,,Ward 115,-33.92921,18.42148,Entire home/apt,1091,1,12,2019-04-15,3.60,3,257
31038373,Tranquil 'Gentleman Estate' in heart of Camps Bay,76830737,Brent,,Ward 54,-33.95143,18.38255,Entire home/apt,49995,7,0,,,2,37
31043959,1 Bedroom Apartment - 103E,227916984,David,,Ward 55,-33.89095,18.51105,Entire home/apt,993,1,1,2019-01-06,0.29,6,127
31044881,Spacious & modern Townhouse (Villa!),102316618,Sylvia,,Ward 15,-34.0713,18.84436,Entire home/apt,1245,5,0,,,4,75
31044958,Magical Mobray,153415657,Vicky,,Ward 60,-33.944,18.48414,Entire home/apt,1496,2,0,,,1,89
31045394,1 Bedroom Apartment - 303E,227916984,David,,Ward 55,-33.89103,18.51282,Entire home/apt,993,1,3,2019-01-23,0.85,6,125
31045726,Charming Art Deco Studio Apartment,125199533,Lisa,,Ward 115,-33.92333,18.42313,Entire home/apt,797,3,8,2019-03-25,2.35,1,337
31046329,Relax at the historic Hout Bay Manor | Xhosa Suite,98250305,Hout Bay Manor,,Ward 74,-34.04307,18.36163,Private room,1315,1,3,2019-03-31,0.88,3,364
31046431,Relaxation is Key - Home Away from Home,44550068,Chantal,,Ward 64,-34.1364,18.41976,Entire home/apt,1245,2,1,2019-02-07,0.42,1,168
31046685,Modern Apartment In Vibrant Cape Town City Centre,29426065,Josh,,Ward 115,-33.92562,18.41674,Entire home/apt,993,1,22,2019-04-12,5.64,31,83
31046730,Large room in Pinelands the garden city of Cape To,34528299,Jörn,,Ward 53,-33.94254,18.50623,Private room,294,3,1,2019-03-31,1,1,46
31047542,Beautiful corner house for the entertaining family,25671970,Mark,,Ward 55,-33.87439,18.50123,Entire home/apt,3496,5,0,,,1,0
31047939,Amazing mountain view house,231910134,Niels,,Ward 115,-33.91975,18.41828,Entire home/apt,3496,100,0,,,2,179
31048965,Ultra Luxorious 2 Bed Lock up and go- Sea Point,26511346,Daniel,,Ward 54,-33.91848,18.38834,Entire home/apt,3496,3,0,,,2,123
31049300,Beautiful 2 bedroom suite with breathtaking views,72555421,Goda,,Ward 62,-33.99589,18.44856,Private room,3874,1,0,,,1,178
31050160,Butterfly Cottage,231931138,Jolene,,Ward 69,-34.09701,18.36617,Entire home/apt,643,5,3,2019-03-19,0.84,1,1
31050228,Gordon's Bay Characterful Hideaway,231924900,Elizabeth Beatrice,,Ward 100,-34.15727,18.88533,Entire home/apt,434,2,10,2019-03-31,2.83,1,11
31050512,Luxury apartment in Bakoven,167891665,Lloyd,,Ward 54,-33.96091,18.37493,Entire home/apt,4503,2,7,2019-04-01,1.98,10,94
31050928,2 Bedroom Apartment - 304T,227916984,David,,Ward 55,-33.8895,18.51235,Entire home/apt,1301,1,1,2019-02-05,0.41,6,119
31051120,Luxurious 4 bed-roomed Penthouse in De Waterkant,26511346,Daniel,,Ward 115,-33.91384,18.42071,Entire home/apt,4000,3,8,2019-04-12,3.53,2,195
31052494,Retro Chic Loft with Ocean View Balcony,18612601,Daniel,,Ward 54,-33.92396,18.38393,Entire home/apt,1161,1,8,2019-04-14,2.14,4,357
31052922,Old oak Studio 1,231490544,Carlou,,Ward 21,-33.87055,18.6497,Entire home/apt,643,7,0,,,3,365
31053278,"Large outside patio area, aircon, top location!",54575074,Jonathan,,Ward 77,-33.92715,18.40441,Entire home/apt,1007,2,3,2019-03-31,0.83,66,95
31055706,Sea view and Mountain Side Lodge,81692754,Julian,,Ward 64,-34.09806,18.48888,Entire home/apt,1804,2,1,2019-01-03,0.28,1,361
31060515,Beachcomber Cottage,78300241,Sharon,,Ward 83,-34.10387,18.81931,Entire home/apt,1594,3,0,,,1,180
31061330,Cape Town Studio Apartment Great location,229082300,Paul,,Ward 115,-33.90808,18.39725,Entire home/apt,797,2,12,2019-04-11,3.60,1,79
31062818,"Comfortable, central, spacious home with views",48118705,Janine,,Ward 54,-33.94761,18.38432,Entire home/apt,7006,3,3,2019-03-24,0.87,11,141
31064198,Sunny cottage cradled between mountain and sea!,42993819,Tara,,Ward 64,-34.09832,18.47386,Entire home/apt,531,2,4,2019-03-09,1.20,1,257
31064420,Your Double Bedroom near Atlantic Ocean,43558993,Stephen And Barbara,,Ward 54,-33.91064,18.39658,Private room,783,1,2,2019-03-12,0.98,2,307
31067685,CHARMING 2 Bed Apartment with Ocean Views.,232089914,Akello,,Ward 54,-33.91671,18.39248,Entire home/apt,2000,2,2,2019-02-10,0.56,1,266
31068036,Bokmakierie self catering,128749697,Jean,,Ward 11,-33.92748,18.69373,Entire home/apt,685,1,3,2019-03-23,1.70,1,352
31068147,Secluded Forest estate Wine farms+Hiking,54575074,Jonathan,,Ward 62,-33.99858,18.42914,Entire home/apt,1007,4,0,,,66,285
31068502,Beach Hide Away,86057891,Sue,,Ward 69,-34.09684,18.36071,Entire home/apt,1203,2,7,2019-03-29,2.04,1,357
31068529,Fresh apartment with mountain views,32013200,Kristy,,Ward 115,-33.92869,18.4426,Entire home/apt,993,4,4,2019-04-07,1.54,1,147
31077324,Green Point Guest Suite,162891634,Margaret,,Ward 115,-33.91016,18.40252,Entire home/apt,755,2,14,2019-03-31,4.12,2,153
31077468,"Peak Cabin -  Sea, Mountain &valley views",8794010,Uta,,Ward 64,-34.13889,18.41662,Entire home/apt,1594,1,10,2019-04-07,3.33,8,358
31077800,Private apartment for couple or single individual,232185071,Rochelle,,Ward 73,-34.04564,18.465,Entire home/apt,503,2,0,,,1,0
31077810,Modern Apartment in Trendy Green Point,232185294,Chregan,,Ward 115,-33.91178,18.40928,Entire home/apt,3202,2,7,2019-04-01,2.00,1,275
